review,label,cleaned_review
"I remember this film, exhibit in Barcelona (Spain) in 1970, for the time of a week. Although it could seems incredible, and I can't offer any explanation for it, this movie was exhibit in a theater dedicated to... movies of art and big quality (that, is, Bergman, Resnais, Malle, Buñuel, and... The Projected Man). Few people saw it (luckly people, no doubt) and no reference about this very boring SF movie can be found in the Peter Nichols Science Fiction Encyclopidie, or about the author of the original novel. Very indicative. I remember of it, after all this years, a no-story, a lot of special effects that seems ridiculous effects in fact, and no more. It seems that in some countries the running time is 90 mm. and in anothers 77 min. Well, it means only a little more of pain.",0,remember film exhibit barcelona spain 1970 time week although could seems incredible cant offer explanation movie exhibit theater dedicated movie art big quality bergman resnais malle buñuel projected man people saw luckly people doubt reference boring sf movie found peter nichols science fiction encyclopidie author original novel indicative remember year nostory lot special effect seems ridiculous effect fact seems country running time 90 mm anothers 77 min well mean little pain
"The final film for Ernst Lubitsch, completed by Otto Preminger after Lubitsch's untimely death during production, is a juggling act of sophistication and silliness, romance and music, fantasy and costume dramatics. In a 19th century castle in Southeastern Europe, a Countess falls for her sworn enemy, the leader of the Hungarian revolt; she's aided by her ancestor, whose painted image magically comes to life. Betty Grable, in a long blonde wig adorned with flowers, has never been more beautiful, and her songs are very pleasant. Unfortunately, this script (by Samson Raphaelson, taken from an operetta by Rudolf Schanzer and E. Welisch) is awash with different ideas that fail to mesh--or entertain. The results are good-looking, but unabsorbing. *1/2 from ****",0,final film ernst lubitsch completed otto preminger lubitsch untimely death production juggling act sophistication silliness romance music fantasy costume dramatics 19th century castle southeastern europe countess fall sworn enemy leader hungarian revolt shes aided ancestor whose painted image magically come life betty grable long blonde wig adorned flower never beautiful song pleasant unfortunately script samson raphaelson taken operetta rudolf schanzer e welisch awash different idea fail meshor entertain result goodlooking unabsorbing 12
"I really didn't like this movie because it didn't really bring across the messages and ideas L'Engle brought out in her novel. We had read the novel in our English class and i absolutely loved it, i'm afraid i can't say the same for the film. There were some serious differences between the novel and the adapted version and it just didn't do any credit to the imaginative genius that is Madeleine L'Engle! This is the reason i gave it such a poor rating. Don't see this movie if you are a big fan of L'Engle's texts because you will be sorely disappointed. However, if you are watching the movie for entertainment purposes (or educational as was my case) then it is an alright movie!",0,really didnt like movie didnt really bring across message idea lengle brought novel read novel english class absolutely loved im afraid cant say film serious difference novel adapted version didnt credit imaginative genius madeleine lengle reason gave poor rating dont see movie big fan lengles text sorely disappointed however watching movie entertainment purpose educational case alright movie
"That might be a bit harsh for me saying that, but sadly so far in his directing career its true. Just have a look at what he as done so far. They barely make it past the 3 star mark.<br /><br />Why did I watch this movie? 2 reasons. Lucy Lawless and Heroes star Greg Grunberg. Lucy was outstanding in this movie, her performance carries the whole movie. I do hope she gets a ""blockbuster"" and breaks into the bigger league of actors, she clearly has the skills. Greg was not so impressive, typical TV acting style.<br /><br />The movie is oddly categorized as a horror. The only ""horror"" is short flashbacks, and they last a max of 2-5 seconds with a little blood in them. I personally would call this more a ""drama/thriller"".<br /><br />But no matter how interesting the story actually is, bad directing, editing and acting (appart from Lucy) destroys it. You get no real connection to the actors, something which is very important in a story like this one. You just sit there watching feeling nothing. Its like watching a bad TV soap....actually I think the TV soap would be more interesting.<br /><br />My advice: Stay away from this movie...or better yet just stay away from anything Michael Hurst is involved with.",0,might bit harsh saying sadly far directing career true look done far barely make past 3 star markbr br watch movie 2 reason lucy lawless hero star greg grunberg lucy outstanding movie performance carry whole movie hope get blockbuster break bigger league actor clearly skill greg impressive typical tv acting stylebr br movie oddly categorized horror horror short flashback last max 25 second little blood personally would call dramathrillerbr br matter interesting story actually bad directing editing acting appart lucy destroys get real connection actor something important story like one sit watching feeling nothing like watching bad tv soapactually think tv soap would interestingbr br advice stay away movieor better yet stay away anything michael hurst involved
"Having not read the novel, I can't tell how faithful this film is. The story is typical mystery material: killer targets newlyweds; woman investigator falls in love with her partner and is diagnosed with a fatal disease. Yes, it sounds like a soap opera and that's exactly how it plays. The first 2/3 are dull, save for the murders and the last 1/3 makes a partial comeback as it picks up speed toward its twisty conclusion.<br /><br />Acting is strictly sub par, though it's hard to blame the actors alone: the screenplay is atrocious. During the last 1/3 you stop noticing because the film actually becomes interesting, but that's only the last 1/3. Director Russell Mulcahy is very much in his element, but there's only so much he can do with a TV budget and the network censors on his back. He's pretty much limited to quick cutting and distorted lenses, though he managed to squeeze in a couple ""under the floor"" shots during the murders in the club restroom. Unfortunately, as this is made for TV, the cool compositional details he uses so well with a wider image are nowhere to be found. Note to producers: give this man a reasonable budget and an anamorphic lens when you hire him.<br /><br />Summing it up: this film is bad by cinema standards and mediocre by TV standards(watch CSI, instead). If you're in the mood for a film like this, I've some excellent suggestions: pick up a copy of Dario Argento's ""Deep Red""(my highest recommendation; superb film), ""Opera"", or even ""Tenebre"". They're stronger in every category.",0,read novel cant tell faithful film story typical mystery material killer target newlywed woman investigator fall love partner diagnosed fatal disease yes sound like soap opera thats exactly play first 23 dull save murder last 13 make partial comeback pick speed toward twisty conclusionbr br acting strictly sub par though hard blame actor alone screenplay atrocious last 13 stop noticing film actually becomes interesting thats last 13 director russell mulcahy much element there much tv budget network censor back he pretty much limited quick cutting distorted lens though managed squeeze couple floor shot murder club restroom unfortunately made tv cool compositional detail us well wider image nowhere found note producer give man reasonable budget anamorphic lens hire himbr br summing film bad cinema standard mediocre tv standardswatch csi instead youre mood film like ive excellent suggestion pick copy dario argentos deep redmy highest recommendation superb film opera even tenebre theyre stronger every category
"What the heck was this. Somebody obviously read Stephen King and Sartre in the same semester. We get existential angst mixed in with cheap horror. There were moments that were disturbing but each one was canceled out by horrible music, CGI, or acting.<br /><br />The problem with weird narratives like this is that it feels lazy. Even David Lynch's work feels like that at times, and just like his interesting shows and movies it runs far far too long. And sadly this is only 98 minutes.<br /><br />The cast was attractive, and that is about the limit to this. I suppose it touches on feelings of adolescents and the fear of loneliness we all have, but just doesn't make the characters likable enough for us to care about their fates...whatever they were. The final scene leaves the whole thing ambiguous.",0,heck somebody obviously read stephen king sartre semester get existential angst mixed cheap horror moment disturbing one canceled horrible music cgi actingbr br problem weird narrative like feel lazy even david lynchs work feel like time like interesting show movie run far far long sadly 98 minutesbr br cast attractive limit suppose touch feeling adolescent fear loneliness doesnt make character likable enough u care fateswhatever final scene leaf whole thing ambiguous
I know that the real story of Little Richard is a lot more thrilling than this maudlin and thoroughly average biopic. But then producer Little Richard was probably too reluctant to bring to light any sordid details of his life and just gave us a forgettable facsimile of his career highlights from the 50s and 60s.,0,know real story little richard lot thrilling maudlin thoroughly average biopic producer little richard probably reluctant bring light sordid detail life gave u forgettable facsimile career highlight 50 60
"This film concerns purportedly non-establishment types (aesthetically and sexually) who apparently cannot resist basic romantic needs. Although some excellent players take part, including Jon Tenney, Timothy Olyphant, and Cynthia Nixon, they are grounded by a puerile script which relies nearly totally upon clever dialogue; which isn't. Nixon's role possesses the best lines, but she often homes in on them too quickly, a timing flaw which must be saddled upon the director. The grotesque climax utilizes every available cliche, spent or not, and fittingly ends this drab attempt at comedy.",0,film concern purportedly nonestablishment type aesthetically sexually apparently cannot resist basic romantic need although excellent player take part including jon tenney timothy olyphant cynthia nixon grounded puerile script relies nearly totally upon clever dialogue isnt nixon role possesses best line often home quickly timing flaw must saddled upon director grotesque climax utilizes every available cliche spent fittingly end drab attempt comedy
"This is definitely a stupid, bad-taste movie. Eddie Murphy stars in what is written like a sitcom. He is surrounded with his perfect family, full of good family values. If you're looking for politically correct entertainment, this movie is for you. But if you hate the idea of being the only one not to laugh at obscene gags in a movie-theater full of pop-corn addicts, just flee.",0,definitely stupid badtaste movie eddie murphy star written like sitcom surrounded perfect family full good family value youre looking politically correct entertainment movie hate idea one laugh obscene gag movietheater full popcorn addict flee
"I usually read reviews before I watch a movie. Guess what, I didn't do that before watching TLB, and I have to say I was very surprised to see the above average rating at IMDb. I found it to have a total lack of story. You just get dropped into it (and, sadly, not in the way Saving Private Ryan dropped us into the movie), and it also has a sudden end, which was very unsatisfying for me.<br /><br />I have to admit, the wounded soldiers looked pretty realistic to me, especially with the low budget in mind. But prepare yourself to have a laugh... Some guys are being tossed through the air after an explosion as if they are Olympic gymnasts. A mid-air corkscrew or somersault during WW I is a bit too much for me, especially when it's performed countless times during the movie...<br /><br />But the parts that really got me laughing until I almost cried were the scenes containing close combat. The screaming and shouting German voices...unbelievably funny. It seems as if they are spoken by one single actor / voice performer, because they all sound exactly the same, and it just sounds like a 'typical' German voice.<br /><br />I would absolutely NOT recommend this movie to anyone, except to people who just want to have some laughs because of the sad and corny quality of it.",0,usually read review watch movie guess didnt watching tlb say surprised see average rating imdb found total lack story get dropped sadly way saving private ryan dropped u movie also sudden end unsatisfying mebr br admit wounded soldier looked pretty realistic especially low budget mind prepare laugh guy tossed air explosion olympic gymnast midair corkscrew somersault ww bit much especially performed countless time moviebr br part really got laughing almost cried scene containing close combat screaming shouting german voicesunbelievably funny seems spoken one single actor voice performer sound exactly sound like typical german voicebr br would absolutely recommend movie anyone except people want laugh sad corny quality
"I really do fail to see the actual surplus value of this movie. It's not bad enough to be hilarious. There's no sleaze or gratuitous nudity (although there was plenty of opportunity). There's no gore. There's no suspense in the first hour of the movie 'cause there's way to much scenes of tourist having a party and natives playing funky tribal music. That last part was actually funny on many occasions: You see these natives hitting congas and 'jembés' and that's indeed what you hear (badly synchronized) on the soundtrack. But they also added this funky bass-line on the soundtrack. So, where was the bass-player? At one point the natives get angry and start killing the tourists. Why all of the sudden? It's supposed to be because the evil white men build this tourist complex, which according to their myth awakened the wrath of the river-alligator-god (I actually missed the explanation for that one). But the natives did help for several months to build the tourist complex, so why the sudden angriness? And how in the hell did they manage to push the helicopter in the water??? It's all silly and pointless. This movie also features the skinniest Afro-American model I've ever seen.<br /><br />At one point our heroic leading couple visits this cave where a weird, crazy old man lives. The only point to that scene is that they make the ""shocking"" discovery that the killer-crocodile is actually an alligator. Crocodile or alligator, what's the difference? It's big, it's made out of plastic and it eats people. All the same to me. The alligator is a rather silly creation. It's very stiff & motionless and doesn't even flap its feet when it swims. The eyes don't even move when they're shot in close-up. I guess they didn't know 'animatronics' back then in Italy during 1979. There's also a lot of pointless inter-cut shots of the local wildlife. I suspect it's stock footage.<br /><br />Like, I said, the first hour was pretty lame and the only reason I didn't switch off the movie was because my cat was asleep on my lap and I didn't want to wake the sweet thing. But the last half hour of the movie did get better. We finally get to see some action when the alligator swims through a horde of panicking people snapping its teeth and munching on them. The most entertaining (and at the same time funny) scene is when Alice and Daniel drive a van over a bridge and it collapses. We're looking at a matchbox-version of the van falling in the river here. Funny. But nicely shot. In fact there are several other nice traveling camera-moves. Surprisingly for this type of flick. I was gonna point out some stupid details concerning the end of the movie, but I don't wanna spoil it completely, in case you do decide to watch this movie. My advice is to stay away from it. If you wanna see a decent alligator movie, then see Lewis Teague's ALLIGATOR. I admit, that one isn't Italian and isn't a JAWS rip-off, but it certainly is more fun. And if you're interested in other movies made by director Sergio Martino, then I strongly recommend the highly entertaining 2019: AFTER THE FALL OF NEW YORK. That one's an over-the-top rip-off of every possible existing post-apocalyptic-future-of-doom-movie. ""Italians"" and ""rip-offs"", two words that go together very well.",0,really fail see actual surplus value movie bad enough hilarious there sleaze gratuitous nudity although plenty opportunity there gore there suspense first hour movie cause there way much scene tourist party native playing funky tribal music last part actually funny many occasion see native hitting conga jembés thats indeed hear badly synchronized soundtrack also added funky bassline soundtrack bassplayer one point native get angry start killing tourist sudden supposed evil white men build tourist complex according myth awakened wrath riveralligatorgod actually missed explanation one native help several month build tourist complex sudden angriness hell manage push helicopter water silly pointless movie also feature skinniest afroamerican model ive ever seenbr br one point heroic leading couple visit cave weird crazy old man life point scene make shocking discovery killercrocodile actually alligator crocodile alligator whats difference big made plastic eats people alligator rather silly creation stiff motionless doesnt even flap foot swim eye dont even move theyre shot closeup guess didnt know animatronics back italy 1979 there also lot pointless intercut shot local wildlife suspect stock footagebr br like said first hour pretty lame reason didnt switch movie cat asleep lap didnt want wake sweet thing last half hour movie get better finally get see action alligator swim horde panicking people snapping teeth munching entertaining time funny scene alice daniel drive van bridge collapse looking matchboxversion van falling river funny nicely shot fact several nice traveling cameramoves surprisingly type flick gonna point stupid detail concerning end movie dont wanna spoil completely case decide watch movie advice stay away wanna see decent alligator movie see lewis teagues alligator admit one isnt italian isnt jaw ripoff certainly fun youre interested movie made director sergio martino strongly recommend highly entertaining 2019 fall new york one overthetop ripoff every possible existing postapocalypticfutureofdoommovie italian ripoffs two word go together well
"I read one other review that expressed the view that Platoon was a never ending cycle of marines killing people, being killed, taking drugs and talking trash.<br /><br />I don't agree with that because the film actually had more to it, but it a way, I can see what this person is trying to say: this had no real plot - which is a point i agree with.<br /><br />It is self-indulgent Stone at his best. He really wanted to show, not only how war leads to death, but also how it is extremely traumatic on those who survive. Unfortunately, the film seems to over ""glorify"" this aspect and the grand finale is just way too champagne, grand-standing, Oscar-hunting ""let's create an enduring image"" for my liking.<br /><br />The problem I have with Stone and other film-makers of his ilk is that they fail to understand this simply concept: depicting the terribly bloody deadly waste that war is DOES NOT PROVE OR EVEN REFLECT ON WHETHER it was an unjust or immoral war. We have seen the same thing emerge at the moment with Iraq. In case you're missing the point, let me put it to you bluntly: if you saw how truly bloody the second world war was and how destructive it was on the lives of the surviving soldiers, would you think it was an unjust war? If that fact alone doesn't convince you that it was an unjust war, then why should depictions of the horrors of Vietnam convince you that it was wrong to go to war in that instance. <br /><br />Personally, I do not support America's decision to go to war in Vietnam, but i certainly don't subscribe to the ""this war is wrong because people died and suffered"" theory. I don't think that motivations are always wrong by default, just because war in itself is terrible.<br /><br />This says nothing of the fact that the ending or the final big ""twist"" was a bit stupid. However, this is not Stones first oddball departure. Wall street was a magnificent film, up until the last 30 minutes or so when it made a dreadful ""wrong turn."" JFK is probably one of the few films Stone did that actually ended very well.<br /><br />But it hardly matters in this one because there was very little plot up until that point of the film to twist around. And this is why i gave it such a low mark. It was virtually story-less and ultimately boring - unless you fell for the manufactured poignancy.",0,read one review expressed view platoon never ending cycle marine killing people killed taking drug talking trashbr br dont agree film actually way see person trying say real plot point agree withbr br selfindulgent stone best really wanted show war lead death also extremely traumatic survive unfortunately film seems glorify aspect grand finale way champagne grandstanding oscarhunting let create enduring image likingbr br problem stone filmmaker ilk fail understand simply concept depicting terribly bloody deadly waste war prove even reflect whether unjust immoral war seen thing emerge moment iraq case youre missing point let put bluntly saw truly bloody second world war destructive life surviving soldier would think unjust war fact alone doesnt convince unjust war depiction horror vietnam convince wrong go war instance br br personally support america decision go war vietnam certainly dont subscribe war wrong people died suffered theory dont think motivation always wrong default war terriblebr br say nothing fact ending final big twist bit stupid however stone first oddball departure wall street magnificent film last 30 minute made dreadful wrong turn jfk probably one film stone actually ended wellbr br hardly matter one little plot point film twist around gave low mark virtually storyless ultimately boring unless fell manufactured poignancy
"SPOILER: The young lover, Jed, is kicked out by the spinster, Kate (Andie McDowell), because she wrongly believes that Jed is having an affair with one of her two catty girlfriends. Kate thought she caught them en flagrante delicto. Kate throws Jed's shoes out the door. Jed reluctantly leaves, and then sits in the middle of the road to put his shoes on. Then he gets run over (""Crushed"", one of the meaning of the title) by a truck. And dies.<br /><br />""And then he gets run over by a truck."" Can you imagine a screenwriter actually submitting a script with this plot element? Up to then, its a comedy that intends to be frothy, but lacks any real fizz. Everybody but Jed is just annoying. And then they kill Jed, and everybody's sad, until the end where the gals learn to love one another and be supportive, instead of destructive. I give it 2 ugh's.",0,spoiler young lover jed kicked spinster kate andie mcdowell wrongly belief jed affair one two catty girlfriend kate thought caught en flagrante delicto kate throw jeds shoe door jed reluctantly leaf sits middle road put shoe get run crushed one meaning title truck diesbr br get run truck imagine screenwriter actually submitting script plot element comedy intends frothy lack real fizz everybody jed annoying kill jed everybodys sad end gal learn love one another supportive instead destructive give 2 ughs
"What can you say about a grainy, poorly filmed 16mm stag film, where the best and most attractive performer is a German Shepherd? Nothing that would be positive. Avoid this travesty at all costs. In any case, it would be difficult to find, since bestiality remains a taboo and illegal subject in the USA. I strongly suggest IMDb to re-visit their weighting formula for establishing ratings, since an 8.8 rating for this piece of fecal matter is absurd! I am, by no means, a prude and have spent many hours enjoying the classic porn movies of the 70's & 80's; but this is inferior product even by the looser standards of the (then illegal) stag loop.",0,say grainy poorly filmed 16mm stag film best attractive performer german shepherd nothing would positive avoid travesty cost case would difficult find since bestiality remains taboo illegal subject usa strongly suggest imdb revisit weighting formula establishing rating since 88 rating piece fecal matter absurd mean prude spent many hour enjoying classic porn movie 70 80 inferior product even looser standard illegal stag loop
"This was a disappointing film. The people seem to have no substance, the lead protagonist Martin Cahil has zero redemptive values, in fact everyone in it including Jon Voight epitomizes sleeze. I would not recommend this film to anyone. The violence is distasteful, though artfully done. The filming is to black, at least the print i saw fit this category. A disappointment.",0,disappointing film people seem substance lead protagonist martin cahil zero redemptive value fact everyone including jon voight epitomizes sleeze would recommend film anyone violence distasteful though artfully done filming black least print saw fit category disappointment
"I had high hopes for this film. I thought the premise interesting. I stuck through it, even though I found the acting, save Helena Bonham Carter, unremarkable. I kept hoping my time spent would pay off, but in the end I was left me wondering why they even bothered to make this thing. Maybe in George Orwell's version there is a message worth conveying. If this film accomplished anything, it has inspired me to read Orwell's classic. I find it hard to believe his tale could be as disappointing as this adaption. If the film maker's message is ""the mundane life is worth living"", well then, they've succeeded. I would recommend this film to no one; 101 minutes of my life wasted.",0,high hope film thought premise interesting stuck even though found acting save helena bonham carter unremarkable kept hoping time spent would pay end left wondering even bothered make thing maybe george orwell version message worth conveying film accomplished anything inspired read orwell classic find hard believe tale could disappointing adaption film maker message mundane life worth living well theyve succeeded would recommend film one 101 minute life wasted
"I'm a horror/gore movie freak and this flick was so bad, I felt embarrassed for not only the ""actors"", but also the director and the poor sap of a producer who actually put his money up for this schlock.<br /><br />From the title, you'd expect some great carnage, somewhat of a storyline and at LEAST some direction or dialog. Instead, you get what looks like a slightly more violent and sexual Three Stooges episode. At least I laugh at the Three Stooges. While watching this crap, I turned another TV on and started watching Howard Stern until something interesting happened.<br /><br />Needless to say, I kept watching Stern.<br /><br />Watching this ""film"" I realize that I could produce a film with three monkeys, 2 DV cameras, $50 dollars in loose change and a broken PC. This film is my inspiration to get into no-budget film making. Watch this movie if you dare, but be warned...there is a lot of nothing in here but a whole lot of talking and very little action. This makes ""KaZaam"" look like a Meryl Streep film.<br /><br />I'm sure Germany didn't ban it due to sex or violence. Other countries need to take heed.",0,im horrorgore movie freak flick bad felt embarrassed actor also director poor sap producer actually put money schlockbr br title youd expect great carnage somewhat storyline least direction dialog instead get look like slightly violent sexual three stooge episode least laugh three stooge watching crap turned another tv started watching howard stern something interesting happenedbr br needless say kept watching sternbr br watching film realize could produce film three monkey 2 dv camera 50 dollar loose change broken pc film inspiration get nobudget film making watch movie dare warnedthere lot nothing whole lot talking little action make kazaam look like meryl streep filmbr br im sure germany didnt ban due sex violence country need take heed
"What do you expect when there is no script to begin with, and therefore nothing that the director can work with. Hayek and Farrell, and Donaldson and Kirkin are good actors, they just don't have anything to say or anything to react to. Even the earthquake was pretty poor. And I don't know how closely the movie follows the novel, but two have the Jewish girl show up out of nowhere just so show that Arturo has a nice, warm heart, but some stereotypes don't amount to anything. And he even buries Camilla out in the desert, instead of bringing her back to L.A. for a nice Catholic burial where he could at least bring her flowers once in a while. Pathetic. And the L.A. set was ridiculously graphically created. Anything good? The window to his apartment felt real, the curtains, the sounds, the wind. And Donaldson is always great. Has been since the Body Snatchers or Night of the Living Dead, whichever it was.",0,expect script begin therefore nothing director work hayek farrell donaldson kirkin good actor dont anything say anything react even earthquake pretty poor dont know closely movie follows novel two jewish girl show nowhere show arturo nice warm heart stereotype dont amount anything even buries camilla desert instead bringing back la nice catholic burial could least bring flower pathetic la set ridiculously graphically created anything good window apartment felt real curtain sound wind donaldson always great since body snatcher night living dead whichever
"i don't know what they were thinking.by they,i mean anybody even remotely connected to this disaster.i've seen so bad movies,i've seen so really bad movies,and then there's this.but i will say one thing.whoever wrote the script has manged to put what could possibly the most inane dialogue over written,onto the screen.there is nothing good about this movie,either from a technical standpoint or any other standpoint.whoever allowed it to be made and then released should have been fired immediately.there are a few fairly well known names in this movie.actually i hesitate to use the word movie.it's more like a collection of random scenes that have no relation to another and make less than 0 sense.anyway,i fail to see why anyone with any dignity would appear in this.i got it really cheap,and i still got ripped of.even if i had gotten this movie for free,i would still have been ripped off.this is an absoluter 0/10",0,dont know thinkingby theyi mean anybody even remotely connected disasterive seen bad moviesive seen really bad moviesand there thisbut say one thingwhoever wrote script manged put could possibly inane dialogue writtenonto screenthere nothing good movieeither technical standpoint standpointwhoever allowed made released fired immediatelythere fairly well known name movieactually hesitate use word movieits like collection random scene relation another make less 0 senseanywayi fail see anyone dignity would appear thisi got really cheapand still got ripped ofeven gotten movie freei would still ripped offthis absoluter 010
"I feel like I've just watched a snuff film....a beautifully acted, taut, engrossing and horrible thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexual violence and torture, rape, decapitation, incest, corruption, live burial, and abuse, abuse, abuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and act in this sort of thing, and a world that has become so desensitized that eventually real snuff films will be the norm. And I'm neither puritanical nor humorless, I don't try to hide from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subject-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?",0,feel like ive watched snuff filma beautifully acted taut engrossing horrible thing two hour litany perversion basic inclusive sense word sexual violence torture rape decapitation incest corruption live burial abuse abuse abuse redemption whatsoever entertained couldnt stop watching say people make act sort thing world become desensitized eventually real snuff film norm im neither puritanical humorless dont try hide existence darkness definitely led sheltered life ashamed im sorry see british cousin dragging subjectmatter sewer way tribe doesnt cozy wallow vicarious sadism
"A perfect little atrocity...I doubt if a single shot lasted for more then the reglamentary-MTV 4.4 seconds. Woeful casting, worse even than in Kusminsky's version (a reminder: he managed to miscast Juliet Binoche and Ralph Feinnnes). But, hey-the rich got what they deserved. Dark and brooding Heathcliff reduced to the state of a golden-locked angel, frail and angellic Catherine presented as a chubby, melon-breasted heffer, meek and weak Linton is a peeping tom, and innocent Isabel becomes Sara Michelle-Gellar's character from Cruel Intentions. 15-year old Eddie Bauer and Abercrombie and Fitch donners-take notice. This thing was made for you. It is an hour-and-a-half long music video where everything is given to you; you are saved from the uncomfortable necessity of not even trying to understand the complexity of the characters, but even from initial shock at their actions. The actors tried, but, as I stated before, they were miscasted. Decent photography, but editing is on the level of TV production class in high school. I implore you all: read the book, or the cliffnotes even; watch the previous versions of it, even Kusminsky's; but stay away from the numerous future reruns, during which you will not receive the benefit of the commercial-free premiere.",0,perfect little atrocityi doubt single shot lasted reglamentarymtv 44 second woeful casting worse even kusminskys version reminder managed miscast juliet binoche ralph feinnnes heythe rich got deserved dark brooding heathcliff reduced state goldenlocked angel frail angellic catherine presented chubby melonbreasted heffer meek weak linton peeping tom innocent isabel becomes sara michellegellars character cruel intention 15year old eddie bauer abercrombie fitch donnerstake notice thing made hourandahalf long music video everything given saved uncomfortable necessity even trying understand complexity character even initial shock action actor tried stated miscasted decent photography editing level tv production class high school implore read book cliffnotes even watch previous version even kusminskys stay away numerous future rerun receive benefit commercialfree premiere
"Or ""Marlowe At Sea"". Yet another ridiculously overrated old film with Bogey. Quite talky, too. Bogey basically plays the same character as in the Marlow films; always in control of a situation, never nervous - no matter how dangerous a situation, calls women ""slim"" and ""dames"" and other such nonsense, is the only ""real male"" i.e. alpha male in the movie (the only other alpha male male being the head of Gestapo - but he is only a fat alpha male male), and - naturally - every attractive young woman who comes his way cannot resist his charms and wants his penis within hours of their initial introduction. The character clichés are all here. Bogey is supposed to be the same type of cynic-about-to-reform as in ""Casablanca"", and naturally he often refuses money or other valuables when being offered them - but how does that fit in with the tough cynic in him? It doesn't, so he can't be a cynic; Hawks wanted it both ways: a character who is both the ""cool lone cynic"" and yet a well-meaning humanitarian. I don't think so... Bacall does her non-chalant ""cool babe"" routine for the first time, and there are plenty of overrated, not all-too interesting so-called ""sexual innuendo"" exchanges between her and Bogey; these dialogues sound silly by today's standards. ""Just purse your lips and whistle..."". A load of crap... She was 19 when this was made but looks a lot older, and is far less attractive than the female stars of the day. Her bony face, with its sharp features, is nowhere even close to radiating the kind of feminine beauty of a de Havilland, the cuteness of a Myrna Loy, let alone the likability of an Irene Dunne. Bacall was more suited for playing vampires, not femme-fatales. (In real life she is very much like her face: a Hollywood bitch.) There is a scene in which Bacall breaks into tears; very unsuitable for her character. There are two or three bad musical numbers - but my fast-forward button was ready.<br /><br />If you're interested in reading my ""biographies"" of Bogart, Bacall, Huston, and other Hollywood personalities, contact me by e-mail.",0,marlowe sea yet another ridiculously overrated old film bogey quite talky bogey basically play character marlow film always control situation never nervous matter dangerous situation call woman slim dame nonsense real male ie alpha male movie alpha male male head gestapo fat alpha male male naturally every attractive young woman come way cannot resist charm want penis within hour initial introduction character clichés bogey supposed type cynicabouttoreform casablanca naturally often refuse money valuable offered fit tough cynic doesnt cant cynic hawk wanted way character cool lone cynic yet wellmeaning humanitarian dont think bacall nonchalant cool babe routine first time plenty overrated alltoo interesting socalled sexual innuendo exchange bogey dialogue sound silly today standard purse lip whistle load crap 19 made look lot older far less attractive female star day bony face sharp feature nowhere even close radiating kind feminine beauty de havilland cuteness myrna loy let alone likability irene dunne bacall suited playing vampire femmefatales real life much like face hollywood bitch scene bacall break tear unsuitable character two three bad musical number fastforward button readybr br youre interested reading biography bogart bacall huston hollywood personality contact email
"Although this is generally a cheesy jungle-adventure movie, it does have some highlights - the settings are quite beautiful, and the pacing of the adventure is good. You won't be bored watching it.<br /><br />Keith is as breezy as possible playing the eponymous lead, an unabashedly drunk jungle guide shanghai'd into escorting rich boy Van Hoffman and his gorgeous wife Shower on a hunting expedition in cannibal country. He never takes things seriously . Shower is there as decoration and Keith makes extensive use of her - she doesn't really have to act much. She's not the only female to show off her body and the prurient aspects of the film make it about halfway to a T/A picture.<br /><br />There's nothing in this film that would draw specific attention to it, or away from it. Produced to be shlock, it succeeds without too much fuss. A good 2 AM cable programmer.",0,although generally cheesy jungleadventure movie highlight setting quite beautiful pacing adventure good wont bored watching itbr br keith breezy possible playing eponymous lead unabashedly drunk jungle guide shanghaid escorting rich boy van hoffman gorgeous wife shower hunting expedition cannibal country never take thing seriously shower decoration keith make extensive use doesnt really act much shes female show body prurient aspect film make halfway ta picturebr br there nothing film would draw specific attention away produced shlock succeeds without much fuss good 2 cable programmer
